time,meas
0,-0.16746104233471215
1,0.22791433957182852
2,0.027580182207996788
3,0.39850836403877854
4,-0.16843736780395463
5,0.3969787375803193
6,-1.4260151028114452
7,-0.7252511472983253
8,-1.0318592493757244
9,-1.1144379824081523
10,-0.41237569439186794
11,-0.31491037852568976
12,2.0577457953944993
13,0.1658128102800558
14,1.3775608723186767
15,2.6941390600928607
16,-1.985589283380635
17,0.96341222917875
18,1.142559203345007
19,1.0955837880402317
20,-0.1523152674253986
21,-0.9245214717382415
22,1.3726764703929304
23,0.06226731012954045
24,-0.7054637199021624
25,-1.4141259652701135
26,0.06805400469395079
27,-1.811881401106165
28,2.0242788641805722
29,-0.9367635694587286
30,-1.5447562513214186
31,-0.9798901592108102
32,-0.3616780621445373
33,0.5922811088578398
34,-0.22402779358299132
35,0.7265146746857613
36,3.56098700302234
37,0.6098708174515942
38,-0.1318999226361479
39,0.652927688770837
40,-0.6272770686757801
41,1.5808589529420087
42,-0.1547100982891799
43,0.5635008262156854
44,-0.4243636873784666
45,-0.45344436549118056
46,0.5964492314129505
47,0.33986650056422335
48,-0.15445171600283727
49,0.7551428755594178
50,-0.10349854775335499
51,-0.620657807043234
52,0.800666347718301
53,1.0869610210274674
54,0.5070976524304153
55,1.3491716465708918
56,0.6035285592611815
57,1.3179084070191696
58,-0.09066214638587884
59,-1.0519078679048361
60,1.472005220122188
61,-0.16482126896467986
62,0.17658018499736108
63,-0.6873311630945872
64,0.7894412422637102
65,-0.8064266963109383
66,-0.7677851960198306
67,0.21433855857881032
68,0.5570455490559975
69,0.8896745051147562
70,2.4352233573420268
71,-2.245911474584913
72,0.24794308389757383
73,-0.7901112882295531
74,0.024200467650437325
75,-1.6380654345344747
76,-1.2861108160489667
77,0.3688443001472641
78,0.6305805659782647
79,-1.4161247487113204
80,0.13450310844807356
81,1.0232092400433956
82,0.6991519547853619
83,-0.6996893784441461
84,-1.6033857752876317
85,-0.34513775936753693
86,0.12693730767204278
87,0.1850591748274437
88,0.41151952189910074
89,-0.22399063798013216
90,0.749191987701494
91,-1.812806636116798
92,0.7080817598453665
93,-2.1886507717304955
94,-0.004539387571051006
95,-0.44486081618409784
96,-0.1078678330460425
97,-1.6950026691338878
98,0.2024855471614278
99,-0.4103098998854271
