date_old,date,mean_co_ug/m3,mean_nh3_ug/m3,mean_no2_ug/m3,mean_o3_ug/m3,mean_pm10_ug/m3,mean_pm2p5_ug/m3,mean_so2_ug/m3
2017-12-25,58112.0,256.9022733900282,1.7296432952086132,20.2303033206198,30.7475350631608,21.42038303613663,19.26085980070961,1.733731026036872
2017-12-26,58113.0,211.1638161341349,0.9522668208099074,15.844695958826277,37.07469160026975,20.949191828568768,15.958900445037417,0.95230472046468
2017-12-27,58114.0,151.6423684226142,0.2136315510142594,5.644234337740475,60.73516949017844,3.119640743566884,2.5982335242960186,0.3622456346638501
2017-12-28,58115.0,186.88588152991403,0.5842484776965446,10.648933185471428,48.31911798318228,5.070343328846826,3.574521005153656,0.5486441024889549
2017-12-29,58116.0,212.15664662255185,0.8637215990780128,13.380331956677963,41.587291253937614,6.0338729884889375,5.528542007009188,0.8404201501980424
2017-12-30,58117.0,209.64523781670465,1.5694003622565005,12.105129030015734,40.45075494713254,9.347789595524471,7.709093295865589,0.8894737309051884
2017-12-31,58118.0,191.07468520270456,1.0389413986768987,11.17206595506933,37.13607246345944,11.818425330850811,9.188017225927776,0.7925262289742628
2018-01-01,58119.0,153.8319036165873,0.3859368821916481,6.467424871193037,51.65900535053677,8.195051165090668,5.183138682610458,0.6061609232177337
2018-01-02,58120.0,192.7907410727607,0.6696795049226947,9.826304766866896,50.66024912728204,6.979942320121659,5.151361064778434,0.6287354098425971
2018-01-03,58121.0,199.2597298092313,0.8344184393063188,11.661928153700297,46.294245852364426,8.597885780864292,6.572222022546662,0.8847196566768818
2018-01-04,58122.0,182.4360623889499,0.8522631334554818,10.88011837336752,43.3586007754008,10.380484438604777,6.9633413801590605,0.6724039405687816
2018-01-05,58123.0,177.69560443030466,0.7026626317140957,13.53811083568467,37.83126074737973,12.867079536120094,8.919165538416971,0.8350531309843063
2018-01-06,58124.0,160.8330812454224,0.6450436376035213,10.576240426964231,40.18124400244819,13.172320789761011,9.56255970398585,0.6489710675345527
2018-01-07,58125.0,176.7684224446615,1.1049611022075017,12.034479430980156,42.5053833325704,13.095799588494833,9.680326723390156,0.7290181385146247
2018-01-08,58126.0,190.8906186421713,0.8760120706218812,14.781074315309525,38.734632478819954,21.08532214164734,14.413245889875624,0.8741096812817786
2018-01-09,58127.0,159.53432835472955,0.3807641906767256,10.804407586654026,46.72538194391464,38.07693329122331,17.603602591488098,0.6653601162963443
2018-01-10,58128.0,196.11305787828235,0.6846695352966586,11.678396019670696,48.5113775200314,13.09922382566664,10.705743922127615,1.025623507797718
2018-01-11,58129.0,188.9033882353041,0.678229003213346,10.914726240767374,52.50383938683404,8.749105993244383,7.612542382544942,0.845709904200501
2018-01-12,58130.0,196.4166882832845,0.2127421324451764,5.922608522905244,54.52871184878879,7.456330753035015,5.093235323826471,0.9148173607471916
2018-01-13,58131.0,225.87973743014865,0.2009497012218668,8.845744339956177,36.3910241789288,8.150912255048754,6.049970106946097,1.7679056997100513
2018-01-14,58132.0,226.10369449191623,0.3105820352728996,9.353646420770223,37.93042287561629,10.730073829491934,9.480517023139528,2.0674248917235265
2018-01-15,58133.0,256.2442676756117,0.3850931498325533,15.899191465642714,34.51257073216968,17.346371233463287,15.382913066281214,1.8338413259221449
2018-01-16,58134.0,180.10334534115262,0.2690944331439419,6.554268663128218,51.803082717789536,8.676308552424112,5.426253780722618,0.7252786285761329
2018-01-17,58135.0,154.06203354729547,0.3803642864028613,4.811661455366347,62.8167597717709,6.250576677421727,3.1284202072355485,0.4731647465378046
2018-01-18,58136.0,196.26469951205783,0.9977203313675193,10.336052714122664,46.71398527092404,8.903503702746498,5.6764082958300905,0.8389169195046028
2018-01-19,58137.0,163.99837387932672,0.4058880139556196,8.318958587116665,49.521355721685616,12.03525529636277,6.101924780342313,0.6091933941675557
2018-01-20,58138.0,196.5983237160577,0.5368885855293937,12.240535401635697,39.014853682782906,8.473720918099085,6.964086320665147,0.6232398152351379
2018-01-21,58139.0,182.03146447075736,0.7375431554909382,6.6745403524902125,54.16570411788093,6.998432012067901,5.019161269068718,0.5889406491898828
2018-01-22,58140.0,233.28404098086887,0.9734512223965592,13.23489859700203,43.217852817641365,8.717058065864775,7.382928765482372,1.0094510912895205
2018-01-23,58141.0,223.40946737925208,0.5008981255814433,11.777219648162523,44.299557606379175,11.724726425276868,10.13165354066425,0.8469183376679817
2018-01-24,58142.0,220.0985715654161,0.9131657228701644,13.561041242546509,44.4512149890264,12.813575595617294,11.399807630313768,1.0111005550457373
2018-01-25,58143.0,242.96919144524463,0.630225662038558,14.660816025402813,44.014170275794136,16.769334303008183,14.852715353171028,0.9349138126191164
2018-01-26,58144.0,227.67639128367105,0.3928774089242021,13.29899030427138,51.30519758330451,15.498820563157404,12.7022795577844,0.9540010235375828
2018-01-27,58145.0,199.2462522718641,0.5430579973488219,11.253467006815804,52.1496416065428,13.500385204950964,11.162704514132605,0.6788660016738706
2018-01-28,58146.0,217.156789249844,0.5454235712014552,10.915564258893331,54.962160666783646,16.410642014609444,14.386270410484734,0.7502037965589099
2018-01-29,58147.0,249.4328619639079,0.3591963006700907,15.995511409309175,44.83324429723952,22.559760875172085,19.78151155842675,0.7677106880065467
2018-01-30,58148.0,220.8493911955092,0.1649639212927367,13.147716573543017,52.15640701187981,17.800759242640602,15.313230633735657,1.000994202784366
2018-01-31,58149.0,185.01520050896545,0.4206775055887799,8.990246936678886,55.417629109488594,13.2681239578459,11.106881138351223,0.8079048771825101
2018-02-01,58150.0,152.19877529144287,0.2925340580340061,4.980678636994627,70.51300681961908,10.478915092017916,7.241988980107838,0.681921849027276
2018-02-02,58151.0,160.10464986165366,0.2540582074887223,6.117575112316342,63.58124605814615,9.302266013291147,6.233371893564861,0.4740260519708197
2018-02-03,58152.0,186.7338150872125,0.3636353317803393,8.170265735851395,57.89979701571994,3.398986882219712,3.0200028146306668,0.2383875298934678
2018-02-04,58153.0,212.27636591593424,0.6875881397475799,10.590391293168068,48.01400825712415,8.608504374821981,8.046732190582487,0.6648298551638921
2018-02-05,58154.0,214.4565160539416,1.014815451680786,11.348022013902664,50.65188556247287,9.223919911517036,8.307919563518631,0.7600178254975213
2018-02-06,58155.0,212.62776576148136,0.516002623985211,10.764064161313904,54.56965082221561,9.03560205631786,7.741723320550388,0.5482350383988686
2018-02-07,58156.0,215.69215128156875,0.6114787680821286,13.5180325475004,51.1336598528756,8.173774980836445,7.117062713536953,0.5746943668151895
2018-02-08,58157.0,264.1898920271132,0.6612621073921522,14.11082531677352,41.39941284391615,16.323327713542515,12.841464469830196,0.9524552507532968
2018-02-09,58158.0,266.0019510057237,0.8172533936384652,14.365971467561192,43.105355620384216,17.233771244684856,12.935929364628263,1.1280210804608133
2018-02-10,58159.0,250.92174106174045,0.3068801830005314,8.812055650684568,57.51503777503967,13.238739245467714,10.983530143896736,1.2834988356464438
2018-02-11,58160.0,249.51960521274145,0.4110249052755535,7.739080566498967,62.20530409283111,15.00400892893473,13.536225451363457,1.1117070445583923
2018-02-12,58161.0,240.0273840162489,0.6351368440729048,11.213753571112951,58.53419825765821,12.0941194527679,11.0808255440659,0.8378801140934229
2018-02-13,58162.0,229.5296030044556,0.4830681040055222,8.37398091620869,60.68553145726521,5.49624083770646,4.380465409821934,0.7416570472220579
2018-02-14,58163.0,238.78615379333496,0.7145475974927346,11.642835521035725,52.25022240479787,10.435194032059776,9.240863879521688,1.482477691852384
2018-02-15,58164.0,237.31459024217395,0.5093811055024465,10.13187071515454,62.17411788304646,13.22492641541693,12.34123589264022,1.660457208338711
2018-02-16,58165.0,260.33904478285046,1.2361672821765144,15.710402799977196,51.24957358837128,17.936636944611863,16.327461024125412,1.3868430451386504
2018-02-17,58166.0,274.88256698184546,1.1783714984905802,15.159526175922814,45.64131923516592,20.38842046260833,18.221287058459392,1.2274974590788286
2018-02-18,58167.0,233.97474246554904,0.2793942806828353,6.146430172854,65.78092845280965,4.568002151532307,3.9307253609100976,0.3327643836124076
2018-02-19,58168.0,219.4613198174371,0.3479132949012435,5.020714577701356,64.81974985864427,4.162571897109348,3.1202115648322635,0.7666556565091014
2018-02-20,58169.0,236.72178628709585,0.3439701981325116,6.721066902081173,62.87762496206496,8.144143325587113,7.052062317728996,1.3263267527023952
2018-02-21,58170.0,240.78049733903677,0.2985185058270063,5.347632742590374,61.67010323206584,1.699156679626968,1.4806917210419972,0.5135053381737735
2018-02-22,58171.0,228.2095660103692,0.4347022803396815,6.271893062525326,60.35462752978008,2.4238293373750315,2.3020717456108994,0.4147791747107274
2018-02-23,58172.0,198.782804383172,0.2967993623784019,5.683335358897844,71.82295213805304,2.4785937132934728,2.333426805006133,0.2707872245874669
2018-02-24,58173.0,201.82112693786615,0.157611053980266,3.1141693517565727,65.77617790963915,7.233504952655897,5.463181510567665,1.8404269746194284
2018-02-25,58174.0,225.71369255913632,0.2871767450124025,4.15095781120989,68.53149625990126,3.859993386599752,2.9655093459619417,1.1149617675691843
2018-02-26,58175.0,236.3654985427856,0.240686514828768,4.605612016386456,77.04713355170355,3.563633972571956,3.0126667858825784,1.7468637476364772
2018-02-27,58176.0,258.0921847025554,0.3545571124284632,7.947651055124072,73.09112977981567,5.365648628936873,4.993375803033512,2.260186984307236
2018-02-28,58177.0,261.3924696180556,0.3295733429129339,8.399052356680237,74.80454206466675,11.442750142680277,11.019043789969553,2.069692095120748
2018-03-01,58178.0,218.5998691982693,0.8044266353568269,7.607127394941117,79.29135057661269,4.577360495097107,3.9032018805543576,0.4497869725390855
2018-03-02,58179.0,196.53750620947943,0.5944889656578501,7.727438420885138,70.65930194324919,7.812550440430641,5.61886385248767,0.4469659969003664
2018-03-03,58180.0,178.27585294511584,0.8579212460252974,6.329202584094473,72.07952457004124,6.257689846886529,4.567429209748903,0.3574461456543456
2018-03-04,58181.0,203.01539039611816,1.4869566810213857,11.271020922395918,59.50109267234802,7.591461393568253,7.1704787049028615,0.5013999705358098
2018-03-05,58182.0,249.11332003275555,0.6178802273029255,10.887857851054934,63.741499980290726,3.6388518135580754,3.4639487895700665,0.2774895874317735
2018-03-06,58183.0,204.748072942098,1.019975681685739,10.033270057704714,63.13807333840264,5.295182969835071,5.009051596124967,0.4559847625593345
2018-03-07,58184.0,189.36914613511829,0.906315176230338,6.855567994217077,71.7961659696367,6.546948648161358,5.427403527829383,0.4190250691026449
2018-03-08,58185.0,224.59026071760388,1.4989585259722338,7.653455118338268,63.642243597242576,12.054201338026258,9.058654083145989,0.6318156398418877
2018-03-09,58186.0,225.28883234659835,1.533260102901194,9.307183370822004,66.03583937221103,14.328776323133043,11.212156782547634,0.6681863762852218
2018-03-10,58187.0,220.6400377485487,1.2317285988893774,9.332426365878849,64.78037781185574,16.20433458354738,13.805153184466894,0.7003124534255929
2018-03-11,58188.0,154.21690612369113,1.0342232906776998,5.779484482275115,74.01039263937209,8.875974968075752,7.067383423447609,0.5207849227719836
2018-03-12,58189.0,165.85424253675671,0.8265477167442441,4.875300084551174,73.55573134952121,5.343762694133653,4.059665234552489,0.3441773904487491
2018-03-13,58190.0,187.80658425225155,1.1913075794776278,5.981372609734535,65.45765235688951,8.9551393157906,5.736012596223088,0.4533106621561779
2018-03-14,58191.0,187.1479143566556,1.655896308935351,7.4060704732934655,66.03757468859355,13.862600929207272,9.508533865213394,0.6082497595085038
2018-03-15,58192.0,188.1505000856189,1.4912011410213182,7.37627842856778,72.70818146069843,13.639613936344784,9.925176704923311,0.5417405784957938
2018-03-16,58193.0,167.75451045566138,1.0508795568926468,5.491327810618613,76.13165240817601,9.141226483715904,6.00304467479388,0.5742299418068595
2018-03-17,58194.0,177.96016216278076,1.2198963314294815,7.333856917089887,77.51215256585016,7.636360466480255,6.592438568671542,0.4853415012152658
2018-03-18,58195.0,180.03186088138156,0.814509647174014,4.855948590570026,83.38998908466762,5.9574627205729485,4.807775139808656,0.3463594300879372
2018-03-19,58196.0,194.2946956422594,0.8793989842136701,7.760984001888169,71.16756219334073,4.3642743180195485,3.2737498978773747,0.2829010701841778
2018-03-20,58197.0,221.64587359958225,0.7714942012810044,8.221605373753441,72.4517223570082,5.497597074343099,5.258937185837163,0.4291365367049973
2018-03-21,58198.0,220.032592455546,0.386950150028699,3.678871775666873,83.32875135209825,6.353078259776035,4.479291819036007,1.0118923552023869
2018-03-22,58199.0,181.99168152279324,0.603099954004089,3.862272082103624,78.68366029527452,9.819015863868923,7.457582834694119,1.5033990984989538
2018-03-23,58200.0,189.2123995886909,0.8272175290104415,5.559418001936542,81.58363954226176,12.877704100476372,9.981289893388748,1.3915982892115908
2018-03-24,58201.0,212.6759859720865,0.6526657727857431,7.2700179393092785,74.74220077196756,15.294474714332154,13.470217956437006,0.7807745821774006
2018-03-25,58202.0,201.499981880188,0.7706101195265849,5.964348925484551,80.56742623117235,15.30734822485182,13.05553060438898,0.8778787505709462
2018-03-26,58203.0,226.77005587683783,0.4186395045576824,6.640340436663892,92.9928634431627,21.11912177006404,19.320028271940014,2.1603294387459755
2018-03-27,58204.0,222.7301339043512,1.846301553563939,10.573200032114984,83.52736989657085,25.192134976387024,23.424221012327408,1.5964977836443317
2018-03-28,58205.0,215.9992753134833,1.3784452843376331,9.3823704984453,70.31443368064032,25.94996661610073,20.63085691796409,0.8218652918520901
2018-03-29,58206.0,137.33687125311957,1.129980544042256,5.521475705007712,66.41155608495076,12.31018176343706,7.725398404730692,0.5131849627941847
2018-03-30,58207.0,136.75350517696805,0.8140781319493221,5.996510631508298,76.2857022550371,15.39097134437826,11.229556350244415,0.8762813821021054
2018-03-31,58208.0,148.77642101711697,0.6302961746437682,3.9436523343125978,87.14170816209581,6.040406422482596,4.605220342675844,0.4618167117651966
2018-04-02,58210.0,185.3909593158298,1.9633366337252989,6.413252724541558,76.41018369462755,14.85900064309438,9.943883960445724,0.5920082136160798
2018-04-03,58211.0,184.467634095086,2.0806144947807,7.485863306456142,76.11845911873712,14.275492065482668,8.328502655029299,0.8476695451471541
2018-04-04,58212.0,164.55606640709772,1.3869997649970982,8.354506487647692,75.40607166290283,19.05427745315764,12.062681694825493,0.9933175850245688
2018-04-05,58213.0,156.95754358503552,1.063077188614342,6.778736277586884,74.12693643569945,11.980079402526224,8.97712191608217,0.6275135177291102
2018-04-06,58214.0,175.57353973388672,1.8177992324862216,7.682706644965543,72.76179342799716,12.436246196428936,10.429870128631592,0.5921588664253553
2018-04-07,58215.0,174.76650227440732,2.031563027658396,6.922427398463088,85.23011377122667,10.15077022711436,8.912602669662899,0.6887273614605268
2018-04-08,58216.0,186.34318902757445,2.361190191573567,7.012723030315505,81.8580588499705,14.058498746818964,12.635913060771095,0.6865632796867026
2018-04-09,58217.0,174.58362526363797,0.7391261055858599,6.374895673659112,78.87668297025894,10.51074251366986,9.14408666226599,0.4060506601817906
2018-04-10,58218.0,171.30390040079754,0.9368785607318084,4.921489514410497,81.24160424868265,11.379382242759071,8.466409024265078,0.5583645013264484
2018-04-11,58219.0,169.80907164679633,1.6462643361753888,8.03753004140324,72.88160790337457,18.771684017446304,12.150214069419436,0.6361056236136291
2018-04-12,58220.0,171.06544727749295,0.8462911889784865,6.803947680526309,75.74759329689874,18.889783157242668,14.031596067878937,0.5106732892907329
2018-04-13,58221.0,176.84234650929767,1.3176975795585248,6.410088058975007,78.61503672599792,10.383448743157915,7.831816362010107,0.5643560998141766
2018-04-14,58222.0,166.38883368174234,1.6144006881448958,4.356942782799403,91.33547433217365,9.796057356728449,7.665565601653522,0.4705068277609017
2018-04-15,58223.0,165.24424648284912,1.6169409507678614,4.475404428111182,93.84414182768928,23.106634093655487,12.941941923565336,0.583250824155079
2018-04-16,58224.0,179.92561308542892,1.6300626248121262,6.9019339539938525,78.78512205017938,43.179432657029885,26.582826442188694,0.5977707167880403
2018-04-17,58225.0,182.84422980414504,1.2653457435468831,6.772736503018272,72.99167529741923,33.25250975953208,23.33202385902405,0.5400063574003676
2018-04-18,58226.0,181.45035955641004,1.1213346022284694,4.552207357353634,86.35139629575941,19.874823020564182,14.845291382736631,0.9544870116644436
2018-04-19,58227.0,187.28610006968185,1.4456480708387165,5.341256307231055,91.98461617363824,22.383684118588768,17.13829841878679,0.7059585303068161
2018-04-20,58228.0,186.53037378523084,1.9573798365890984,6.44070159147183,101.1057685746087,22.793780499034447,16.070665001869198,1.1041007116436958
2018-04-21,58229.0,173.71786499023438,2.28723657462332,5.977357635895412,90.45661650763616,16.90077557828691,12.422917438877953,0.7387129264987178
2018-04-22,58230.0,194.4871973461575,3.2157490708761745,6.7286472817262,90.96092528767056,23.14804144038095,19.79500229822265,0.8768459628853533
2018-04-23,58231.0,179.59915977054172,2.219085161056784,5.830084562301638,82.71452877256606,28.25418229897817,21.304677353964912,0.9172759871515964
2018-04-24,58232.0,161.30112828148737,2.2453110131124654,6.39711288197173,79.67600642310248,35.123248087035286,17.742662754323746,0.7367975362059143
2018-04-25,58233.0,161.14641173680627,2.1756246288617453,6.569878552936848,81.50995016098021,29.594964411523605,20.610804604159465,0.6687390907771058
2018-04-26,58234.0,153.9510211414761,2.279472984373569,6.608874397973219,82.80980202886794,26.15784694088829,18.705955399407284,0.7237860202375386
2018-04-27,58235.0,163.12192132737903,2.476457649221023,7.505259078409938,77.15382271342806,28.4379694196913,21.092511713504788,0.6724793640896678
2018-04-28,58236.0,166.29418404897058,1.7863425833380058,6.994373309943413,76.38098073005676,35.868526591195,23.459722730848533,0.8264006035816338
2018-04-29,58237.0,160.6049126519097,2.36404373910692,6.236733279294437,79.74052574899461,47.65424538983239,26.582281695471877,0.9354808057347932
2018-04-30,58238.0,151.7109023200141,1.222342698731356,5.329269269274341,91.06382793850368,20.469634066025414,12.812812397877376,0.5669118722693788
2018-05-01,58239.0,155.95697900984018,1.248745282491048,7.500363308522438,69.67880381478204,12.390933920939766,8.990909308195112,0.5974205819269022
2018-05-02,58240.0,142.85882080925836,0.5644017221509583,4.824667130907375,73.2936577267117,26.646989689932926,15.287332680490284,0.4379429932062824
2018-05-03,58241.0,137.7171866628859,0.2578537439823978,4.0530235883262415,84.35294310251872,19.586605807145432,11.592889189720154,0.4314398053619597
2018-05-04,58242.0,136.4752943250868,0.4601624690824085,4.736230382488833,77.78050817383661,9.008996865815586,5.296519324183464,0.2680181833501491
2018-05-05,58243.0,143.5321707195706,0.5542047999592291,5.323044710689121,72.51683953073291,17.469313581784565,10.00813521610366,0.3695348694196178
2018-05-06,58244.0,176.86757320827908,1.0713235455979075,7.159580958386263,65.01461578740015,15.53974206580056,12.524547007348804,0.7746056843962934
2018-05-07,58245.0,176.39532089233398,1.2439177855849266,6.890091280970307,71.18072297837999,17.699337641398113,14.538351287444431,0.6097737246503433
2018-05-08,58246.0,169.81890402899847,1.5335235212826066,6.434380329317516,78.7714347574446,15.641492750909595,12.61274309953054,0.7791438930564456
2018-05-09,58247.0,186.6072734196981,1.1688969783071017,7.0381955951452255,66.23812581433191,13.636596345239214,10.58635143438975,0.5196100553083751
2018-05-10,58248.0,201.83216391669384,1.1572831887751818,8.154682045181593,70.25196737713284,10.466561496257784,8.939475890662935,0.5398655379604962
2018-05-11,58249.0,201.14814896053736,1.482675422810846,7.933900268541442,69.62651932239532,14.15108898282051,12.283264047569697,0.4928177574442493
2018-05-12,58250.0,190.95902114444308,1.173727518464956,6.966196894645691,72.8152286476559,15.072952098316614,12.82931656969918,0.4228305580715338
2018-05-13,58251.0,164.9102688895331,0.930416068683068,5.867091995146541,74.1513837840822,13.517911169264051,9.756095151106516,0.3568894285191264
2018-05-14,58252.0,141.64236640930176,0.6353586789013611,4.7366081857019005,81.92213045226202,7.221909917063183,3.7905105402072254,0.3180868404193057
2018-05-15,58253.0,147.09222761789957,0.6956137507739995,6.087527374426522,77.78534759415521,7.432968162828022,3.902191228336758,0.3594482253409094
2018-05-16,58254.0,162.90742524464926,0.7707290016114712,7.367603830993175,74.88491630554198,8.152277173267471,6.402422683106527,0.4391114630012049
2018-05-17,58255.0,170.2197586695353,1.0915495284522574,7.273181686798733,69.25298134485881,12.173011826144323,9.155711756812202,0.4286871751149495
2018-05-18,58256.0,160.13505713144937,1.034945156321757,6.609081658224263,72.03219158119627,9.268567426337135,7.547671073012882,0.4061006629425618
2018-05-19,58257.0,157.43458694881863,0.8081118137472205,5.456564317974778,93.84896646605594,10.180286837948692,8.599134504795074,0.5075807736979591
2018-05-20,58258.0,159.82611338297525,0.8617338753408856,4.845750552084711,89.63326830334135,12.467855870723724,10.79088612397512,0.5940828327503469
2018-05-21,58259.0,177.83712376488583,0.5394430102056099,8.02929937839508,83.48416002591449,11.648495982090632,11.149614721536636,0.8821987000604471
2018-05-22,58260.0,156.82656224568692,0.4195360549104709,6.450524907973077,78.71478520499335,16.002214749654133,11.289037320348957,0.5522010678218471
2018-05-23,58261.0,151.1105798085531,0.8570119219107759,6.726052756938668,60.27280365096198,9.903744515445496,7.5724540683958255,0.3776986469618148
2018-05-24,58262.0,153.7446682188246,1.1801847879671388,6.3703341202603445,65.30142486095428,12.670613686243696,9.491940230131153,0.4372914677692784
2018-05-25,58263.0,174.85095776451956,2.06164190452546,7.411190820237,67.52602330843608,18.7764644490348,16.458713471889492,0.4869430230723487
2018-05-26,58264.0,161.92801178826227,1.0282587146179545,7.324488701091872,72.12975804011026,19.24212597476112,15.951275070508323,0.5163167546399765
2018-05-27,58265.0,170.70415804121228,1.7398790650897555,7.6652270431319875,79.95242261886597,13.816098829110466,11.800063795513577,0.5059328697000941
2018-05-28,58266.0,180.6618698967828,0.9682046816063424,7.771953445341853,70.27810380193922,23.69879735840692,18.75731721851561,0.7143457966546217
2018-05-29,58267.0,154.9100968043009,1.1963726495289142,7.536595655812158,62.6022686428494,30.66797971725464,22.161465426286053,0.7139714252617624
2018-05-30,58268.0,148.95618131425647,1.0979947845141094,8.536912721064356,59.87228850523631,27.06828114059236,17.97426050239139,0.5078867848755585
2018-05-31,58269.0,150.60727326075238,0.6449332957983844,5.618856584860219,65.84192756811778,27.435581028461453,17.308051380846234,0.6391869905508227
2018-06-01,58270.0,133.78076574537488,0.3317075813344369,4.711835011012024,78.47950463824802,16.153485788239376,12.533474518193138,0.4210264150881105
2018-06-02,58271.0,127.31044658025104,0.9234363776631652,5.111119661480188,74.23785983191596,12.026921252409617,10.41215204530292,0.4292674963879917
2018-06-03,58272.0,128.19542593426175,1.5081310148040454,5.83177059971624,72.32760853237576,15.451882905430264,11.282588015000028,0.4838253806034724
2018-06-04,58273.0,143.6459398269653,0.5443535930632303,6.591573914719953,74.21947508388095,32.96415016386244,17.36955029434628,0.6087368625319667
2018-06-05,58274.0,129.76781590779623,0.4918491463953008,4.788356738785904,81.91825424300299,10.794301668802897,7.408511781030231,0.4749861178505752
2018-06-06,58275.0,149.48960622151694,0.4672845180353357,5.877924569778973,76.64196168051825,14.846195485856798,10.214835077524183,0.4409150893075599
2018-06-07,58276.0,142.606601662106,1.1053196611917682,6.775724253720707,66.78673809104495,14.377786331706574,9.800251530276403,0.5478038143677016
2018-06-08,58277.0,136.27665832307605,0.6103730297957858,5.427074131038453,70.75651285383437,10.026505788167318,7.6321068737241955,0.4668719155920876
2018-06-09,58278.0,128.21398385365805,0.3014797302894294,3.9623895337184254,75.06071262889438,11.298589335547554,7.171637023488683,0.5591029487550259
2018-06-10,58279.0,119.57421848509048,0.3762073436131079,4.818315683967537,74.21898319986131,17.059460759162906,10.997131801313827,0.6532671190798283
2018-06-11,58280.0,130.90655750698514,1.4484599203699164,7.014694257742827,72.09288656711578,27.52013325691223,16.146805074479843,0.6665206739885939
2018-06-12,58281.0,117.67573139402602,0.7632736578169796,4.986244417726994,70.35803577635023,20.360291467772587,11.564223736524582,0.4371453193533752
2018-06-13,58282.0,119.66351980633203,0.6568447410439452,4.46042204565472,67.97675032085843,5.791889616184765,4.134124522407848,0.3184705391112301
2018-06-14,58283.0,130.02759885787964,0.6335939477301307,4.408787715766166,60.92606286207834,5.352037924859259,3.8625742644071583,0.3958107794945439
2018-06-15,58284.0,124.34113719728258,0.5002399966534641,4.14420660171244,75.57023064295451,10.452080398797987,6.444111130303806,0.7600938154177533
2018-06-16,58285.0,131.6439266734653,0.6617999751534727,4.656440682709217,84.91756659083896,13.297279304928251,9.6831872926818,0.8457702087859312
2018-06-17,58286.0,139.70065069198608,1.035265372445186,5.131779847873582,86.84686679310268,11.83842831850052,10.201139767964682,0.7464437637892034
2018-06-18,58287.0,134.95566092597113,1.4130057382086914,5.157925672829151,99.81005933549667,12.839124924606748,10.493311120404137,0.84956119582057
2018-06-19,58288.0,127.8884720272488,1.111842608286275,4.232134122815396,100.96968857447308,11.16888364487224,8.743908799356884,0.6971958043674628
2018-06-20,58289.0,136.98690933651395,0.8910593458761772,5.177298938234646,90.52340687645808,10.573433028327097,8.078184180789522,0.6677785731024213
2018-06-21,58290.0,139.8460784488254,1.211602765859829,6.162699551218086,85.87552409701877,10.578698797358406,9.283688882986702,0.5695983970330821
2018-06-22,58291.0,133.31176953845554,0.7083151414990425,5.093785815768772,80.58155303531224,10.74291901787122,8.781181332965692,0.4307017555046413
2018-06-23,58292.0,108.26085090637208,0.7348289704985089,3.3181730794409914,85.56436750623915,5.384040625558959,3.3801297553711467,0.4010773074502745
2018-06-24,58293.0,113.86612213982475,1.0654807566768594,4.391809393548304,75.90324160787794,7.097487184736464,4.675505634811191,0.4581119689262576
2018-06-25,58294.0,116.6336481306288,1.229542677394218,4.569482048352558,73.99629158443875,8.065774510304133,5.6194618013170015,0.4957611369383004
2018-06-26,58295.0,113.38190025753444,0.5311139923934307,2.905904081546598,79.40580323007372,7.602165175808801,5.9444753064049625,0.6355255569020907
2018-06-27,58296.0,114.28058624267578,0.7548108171257708,3.74969781190157,82.82317558924358,7.722667316595714,5.795671277576022,0.6830908987257216
2018-06-28,58297.0,114.5380432340834,1.1399094731443458,5.099408233331308,80.40424741639032,6.7681971655951605,5.972626937760247,0.573163870929016
2018-06-29,58298.0,130.23370234171549,1.4534709999958677,5.485088375707465,77.30048031277126,6.964536150296527,6.540199965238571,0.4701943271276024
2018-06-30,58299.0,140.47953499688043,1.9053601523240409,5.5464089040954905,91.25936828719244,10.565792355272505,9.320428242286049,0.6293277456942532
2018-07-01,58300.0,129.28992324405246,1.9497220325801108,4.632881248162851,89.46523327297632,8.492794444163643,7.266048424773746,0.4346268731686804
